fund_category_encoded,horizon_years,risk_score,market_condition,expense_ratio,aum_category,sip_amount,age,pessimistic_return,base_return,optimistic_return
3,19,8.1,0,0.53,1,10362,54,5.74,11.67,18.86
4,4,4.3,0,2.34,0,14914,22,10.48,12.77,17.74
6,26,4.3,0,0.55,0,7105,24,9.71,11.46,16.85
5,25,9.7,1,0.51,1,29947,40,12.94,24.09,36.33
4,15,7.2,0,2.43,0,7625,24,7.15,14.32,22.83
7,11,9.8,1,0.53,0,14172,65,8.0,16.25,32.46
4,10,3.8,1,0.13,1,27159,19,11.13,17.79,21.21
0,1,9.0,0,0.28,1,42094,22,1.9,2.3,4.55
0,27,1.2,0,0.59,1,41365,61,1.0,3.99,6.04
6,26,5.8,2,0.43,1,19177,41,14.21,17.4,23.9
3,16,9.5,0,1.69,1,22831,52,4.15,7.95,14.7
5,11,1.4,0,1.25,1,20655,19,7.39,19.18,28.74
3,17,5.6,2,2.44,1,15673,24,12.35,16.4,20.66
6,16,6.6,1,1.46,2,8587,60,9.85,14.99,17.69
2,27,9.7,2,1.29,0,39534,31,12.18,15.2,24.97
7,16,4.8,2,0.34,2,15086,51,12.61,20.28,30.42
5,10,7.6,2,1.75,2,7501,24,14.63,26.32,42.23
2,20,6.7,0,2.37,2,18669,59,6.2,9.62,13.68
3,20,6.3,1,1.45,2,35062,26,10.25,14.69,16.22
2,23,6.7,0,0.36,2,5214,27,7.4,11.25,15.7
6,24,5.5,1,2.43,1,11684,31,10.77,15.54,19.17
0,26,9.1,1,2.13,2,38177,31,5.3,7.49,8.5
5,30,6.3,0,2.17,2,11967,44,7.17,15.51,33.39
2,12,8.7,1,0.41,2,3539,55,11.93,14.98,20.73
4,16,6.1,0,1.64,1,25601,40,8.67,17.54,23.06
0,24,9.3,0,0.56,0,6601,26,2.58,3.72,6.7
1,4,3.7,0,0.24,0,40035,44,2.63,3.08,4.95
5,6,4.7,1,1.2,2,21454,45,10.54,22.62,30.13
1,11,1.9,1,0.63,0,20920,61,6.11,8.94,13.5
0,13,2.1,0,2.04,2,18345,44,0.73,4.83,5.55
2,20,4.7,0,0.91,0,40314,48,7.03,11.76,14.04
0,28,9.6,1,1.72,2,14818,26,5.11,6.98,8.42
3,5,6.9,1,1.44,2,47060,19,8.7,12.61,12.91
3,20,3.3,0,0.96,1,7367,38,5.89,11.03,13.51
0,17,4.4,0,0.35,2,1768,36,1.62,4.34,7.28
0,11,5.1,0,1.05,1,7203,47,2.03,4.49,6.15
0,11,4.1,0,0.65,1,1145,34,1.57,4.38,6.0
0,7,4.7,0,1.24,0,36898,21,1.49,3.55,4.18
3,29,7.6,2,2.26,0,40956,39,12.24,16.77,20.14
6,4,8.0,2,0.51,0,12497,56,11.41,15.31,22.0
1,17,5.4,2,1.68,1,37277,26,7.93,10.33,12.79
7,21,5.7,0,0.78,2,8060,25,8.1,18.04,26.72
4,7,8.6,0,1.75,0,39519,36,7.47,12.76,22.74
6,26,7.0,1,0.42,1,23379,28,10.29,16.44,19.88
1,1,6.6,1,0.41,1,8074,33,7.02,7.71,9.09
4,2,7.5,2,0.58,2,10117,56,14.96,19.5,28.11
5,6,7.8,0,1.18,1,32469,56,7.83,19.36,29.89
6,6,4.6,2,1.66,2,40100,37,12.97,14.17,18.25
6,17,5.6,1,2.17,2,5856,40,12.27,13.66,19.39
2,5,7.2,2,0.58,1,43365,51,13.56,17.01,20.89
1,16,8.6,2,1.65,1,33574,18,7.72,10.76,12.71
0,29,1.7,0,1.49,1,46017,55,2.85,3.75,6.94
4,19,6.1,0,2.12,2,4667,48,8.79,14.35,19.35
5,26,3.0,2,2.3,0,13819,56,16.14,21.93,29.77
2,19,9.5,2,1.5,0,39385,31,12.13,15.7,24.35
5,27,2.7,2,0.18,1,48970,25,13.34,26.66,31.7
1,25,5.7,1,1.88,1,7964,22,6.2,9.14,11.23
3,5,4.2,2,0.57,1,5665,59,13.33,14.65,19.36
0,8,7.0,2,0.85,1,42905,53,8.72,8.87,11.71
3,6,6.7,2,1.04,1,18919,41,12.25,16.26,18.14
7,5,8.7,0,1.64,2,13828,33,6.18,15.55,24.16
4,15,2.7,2,1.99,1,22136,43,15.32,19.95,30.26
0,30,7.4,0,2.47,2,26919,38,0.56,3.56,5.84
1,24,2.3,1,0.15,2,4791,33,6.17,8.66,12.44
0,18,8.2,1,1.0,1,29945,29,6.03,7.6,11.09
2,2,7.3,0,2.06,2,25630,22,4.32,7.72,13.97
7,16,5.8,0,0.51,1,31669,37,5.56,14.26,30.52
3,5,1.4,0,0.51,0,32861,26,6.59,8.81,13.87
4,24,6.8,0,2.18,2,33364,28,8.84,16.29,21.58
0,18,5.1,2,1.54,1,8564,51,6.47,8.59,11.71
7,1,6.2,0,1.71,0,4855,32,5.35,11.44,24.31
0,28,4.9,2,1.66,1,24283,56,7.14,9.6,11.67
6,23,3.9,0,1.54,0,11290,37,7.75,14.04,17.23
0,8,4.2,1,1.12,1,15080,60,4.94,7.36,8.85
4,10,3.7,1,0.4,0,13453,62,13.1,16.67,26.54
5,7,1.2,1,0.27,0,16928,49,13.62,22.36,25.52
3,26,7.4,1,1.88,1,41370,39,7.48,11.92,18.8
6,3,8.9,0,0.98,2,21818,46,6.6,9.77,15.93
3,1,5.3,2,2.19,0,19419,50,11.07,12.59,17.75
7,5,6.9,1,2.26,1,20732,46,8.77,18.14,23.93
7,23,3.9,1,1.6,1,4514,38,9.69,22.5,23.69
2,22,8.1,0,1.47,0,29725,53,6.46,13.34,18.16
5,21,4.9,0,1.44,2,32405,62,10.45,18.09,25.31
0,1,8.2,1,0.51,1,48687,36,4.69,6.55,6.63
3,8,2.3,1,2.03,1,23906,48,7.81,13.66,14.04
7,27,2.6,2,2.26,1,29790,50,11.23,22.79,33.44
1,20,8.9,1,0.42,1,20892,45,5.58,9.54,11.43
4,24,7.7,0,1.06,0,25337,29,8.36,16.89,23.93
2,13,6.0,1,0.39,2,47925,55,11.95,16.25,17.48
7,3,4.9,0,0.87,2,14230,21,6.41,13.78,23.46
5,23,7.3,0,1.88,1,31325,54,7.83,20.14,30.99
2,2,1.2,0,1.19,0,44828,49,6.77,11.45,12.11
5,23,5.0,2,2.09,0,5460,34,12.28,25.96,38.57
1,8,3.6,0,1.86,0,23018,37,2.36,3.25,4.66
1,9,7.8,0,1.02,1,14949,58,3.57,4.83,6.91
5,23,3.3,0,0.79,2,19126,53,12.55,19.24,29.12
0,2,3.9,0,1.11,2,22900,56,1.52,3.48,3.59
2,8,7.1,1,1.32,2,16240,30,10.37,14.51,19.45
6,12,2.0,1,1.98,0,18739,50,10.1,15.85,18.22
5,28,4.1,2,0.59,0,28992,37,13.37,25.21,37.94
7,1,9.7,1,2.35,0,25147,64,6.47,15.2,24.09
7,17,7.4,2,0.42,2,6660,52,10.98,18.7,37.58
7,28,2.1,1,0.83,2,36999,48,10.18,20.64,33.35
0,21,8.6,1,1.25,2,42702,42,6.44,8.35,10.76
5,9,3.3,0,2.21,1,31293,22,8.98,18.5,27.27
7,2,1.1,2,2.39,2,4633,19,10.52,19.13,23.08
6,10,6.0,2,0.18,1,41613,39,13.45,18.65,19.89
5,27,9.3,2,0.91,1,19993,59,12.1,27.4,40.37
0,13,3.5,1,2.06,1,714,45,5.38,7.28,8.7
6,30,5.9,2,2.11,1,11663,21,15.01,16.6,21.45
2,21,6.0,1,1.44,1,7900,23,12.4,15.5,18.94
0,6,2.1,0,0.18,1,3641,62,3.04,3.91,4.6
6,6,8.2,2,0.33,1,34226,41,12.31,18.3,23.95
6,6,7.2,0,2.47,1,32398,35,7.74,11.42,14.91
1,17,2.5,0,1.0,1,31846,42,4.06,5.61,7.89
5,24,7.0,0,0.27,2,32201,28,6.49,20.79,30.07
3,4,8.2,1,1.81,1,8049,62,7.82,10.4,16.4
5,21,2.6,1,0.79,2,7072,52,14.56,23.03,34.58
4,25,3.3,1,1.36,0,32732,21,13.45,19.21,24.79
7,14,8.8,0,2.35,2,20343,58,4.65,13.48,23.77
4,27,6.0,2,0.56,0,24153,51,14.0,21.96,33.19
2,26,6.5,2,2.31,1,26390,35,12.02,17.13,20.36
3,11,4.8,0,1.07,1,42944,49,7.45,10.34,14.69
1,27,3.8,0,1.5,2,4713,53,2.82,5.41,7.01
6,26,7.2,2,2.34,2,33336,55,10.61,17.15,24.43
2,1,7.6,2,0.89,0,35198,31,11.66,16.45,21.01
7,20,3.7,1,1.74,2,5621,60,9.51,19.59,24.49
4,3,1.3,1,1.83,0,16247,57,12.66,16.17,23.31
1,28,8.4,0,2.48,1,44275,63,0.83,4.33,6.67
7,22,9.9,1,1.84,2,21267,32,5.39,19.38,29.69
1,1,6.6,1,1.46,1,6221,56,5.9,7.74,8.34
2,10,3.4,1,0.53,0,48748,62,12.54,15.48,17.88
6,21,8.8,1,0.29,0,19911,47,9.91,15.22,24.01
5,26,4.9,1,2.47,2,1636,36,9.77,24.14,27.99
0,6,2.0,2,0.15,1,32501,62,7.6,9.34,11.55
1,8,8.6,2,0.39,0,42275,33,7.81,9.51,10.67
4,11,5.7,0,0.58,0,49910,26,10.18,17.18,18.65
3,1,1.6,2,1.16,2,24200,47,10.63,16.35,16.41
6,5,7.4,0,0.55,1,2415,62,8.24,12.01,16.59
3,16,5.9,1,1.58,2,49640,41,8.13,13.65,16.33
2,30,3.3,1,0.16,0,45772,47,10.7,14.9,20.47
6,18,5.9,0,0.57,1,34345,58,9.24,11.89,15.23
4,18,9.9,0,2.15,2,30732,30,9.11,14.82,24.72
4,12,8.8,0,2.19,0,10075,41,8.68,13.78,21.1
7,28,7.6,1,1.99,0,31954,26,8.32,16.35,28.58
6,10,9.0,1,2.45,1,11452,51,9.11,14.01,20.65
0,11,4.3,2,1.17,2,6142,52,9.08,12.71,13.14
4,14,1.7,0,1.47,0,39776,49,8.82,14.45,20.74
6,13,3.7,0,2.03,0,17525,57,7.97,10.93,17.88
1,6,3.5,0,1.63,2,49910,34,2.42,3.68,5.91
3,14,3.8,1,0.13,1,38929,45,9.19,14.1,17.46
5,7,9.4,1,0.24,2,7483,34,12.84,23.57,33.52
6,29,7.9,0,1.37,2,30515,48,6.13,14.25,20.54
3,5,4.0,2,1.55,1,19493,23,9.62,14.02,17.3
0,29,9.1,2,2.34,2,29857,53,7.56,8.92,11.91
1,16,4.9,0,1.88,0,12392,34,1.5,4.28,7.66
2,11,3.6,1,2.25,2,14954,51,9.22,15.27,17.94
4,13,3.7,1,1.21,1,8264,18,12.34,21.68,24.43
3,4,4.3,0,0.31,2,27115,53,5.6,8.99,11.03
7,19,6.5,2,0.12,1,44608,39,10.49,18.48,34.01
4,11,9.8,0,0.44,1,29894,27,8.18,17.55,27.93
5,8,3.7,2,1.2,1,12365,46,12.15,24.69,30.43
5,6,7.1,2,1.72,1,23035,20,14.24,25.31,38.48
0,13,5.9,2,0.41,0,5202,19,7.82,9.49,13.26
5,6,2.1,2,0.51,0,1962,28,14.57,24.13,29.94
7,8,4.5,1,0.33,1,24963,58,10.95,22.26,27.56
6,15,7.3,1,0.86,2,14262,62,9.41,13.19,24.15
4,18,4.3,2,0.43,2,30601,23,15.17,22.36,29.52
2,8,6.3,1,2.23,1,9552,47,9.52,12.63,15.1
1,7,8.0,2,0.7,2,26377,33,9.5,10.74,11.55
2,10,8.0,2,1.11,1,23943,20,13.09,17.18,21.94
0,9,6.0,0,1.73,2,12745,42,1.46,3.16,4.51
1,3,6.1,1,0.96,0,28769,48,5.96,7.06,9.6
4,1,3.0,2,0.8,2,9185,36,15.87,17.29,28.41
4,25,4.7,1,1.84,0,13999,36,13.29,17.02,21.35
5,4,6.4,1,0.48,0,21649,41,15.98,22.84,24.77
2,17,7.5,0,0.97,0,49106,62,7.19,10.14,16.28
2,13,7.8,0,0.66,1,23618,51,5.76,11.91,16.5
2,9,5.8,2,2.28,0,12044,63,11.31,13.62,17.91
3,3,9.3,2,0.47,1,29909,53,12.65,13.82,19.66
1,21,3.4,2,1.01,1,11733,42,9.2,11.86,14.29
5,3,7.5,0,1.17,0,48824,50,8.18,20.93,29.92
4,7,8.2,0,2.31,0,20505,50,9.99,11.33,19.61
5,20,5.9,2,1.07,1,20254,33,15.18,27.79,42.97
1,18,9.0,2,1.92,1,9187,23,8.34,9.65,12.65
1,26,5.4,1,1.04,1,47152,44,6.56,8.72,10.85
1,26,5.9,0,0.93,1,44680,37,3.1,4.79,8.99
0,29,7.9,1,1.58,1,28991,25,4.83,6.88,9.11
1,10,9.8,0,1.1,1,7070,46,2.93,4.55,7.23
6,1,8.1,1,1.62,0,42647,64,9.87,13.71,18.0
4,10,5.4,2,0.18,1,18924,48,15.77,20.88,23.58
6,15,2.2,1,1.6,2,22313,34,12.32,14.87,19.32
0,24,8.8,0,1.51,2,3964,33,0.66,4.75,5.51
5,4,4.3,2,1.12,2,17325,30,13.01,22.17,35.26
0,9,3.2,2,0.88,0,28919,31,7.41,9.45,12.46
0,15,4.7,2,2.25,0,49478,21,7.24,9.46,12.05
0,25,5.4,1,2.07,0,30604,52,4.1,6.31,8.25
1,10,1.7,2,0.41,0,3400,43,8.11,11.39,12.57
2,9,8.7,1,1.0,0,49451,22,9.15,12.5,19.5
2,10,8.9,1,0.15,0,12671,50,9.7,12.57,17.98
6,19,6.2,2,0.98,2,44308,49,14.4,19.41,22.64
7,22,8.3,2,1.66,1,30340,32,10.16,19.28,31.79
1,2,5.4,2,0.29,0,24767,59,9.08,9.26,10.86
4,18,2.5,0,1.64,0,19173,33,9.76,14.53,20.59
1,4,4.3,2,1.41,2,18627,51,8.29,9.72,11.05
1,17,3.0,1,1.79,0,27081,57,5.55,8.23,11.01
1,14,5.0,2,1.53,1,14330,56,8.03,10.62,13.31
0,3,3.0,0,0.99,1,38477,18,0.85,3.05,4.21
2,5,4.4,1,2.2,2,19615,45,9.11,14.8,15.02
3,13,5.2,1,0.83,1,5689,24,10.71,13.63,18.61
2,28,8.7,2,2.35,0,18293,19,11.38,16.46,23.4
5,11,4.9,0,0.63,0,34375,25,6.27,19.14,37.34
2,9,2.2,1,2.17,2,25617,32,10.3,11.49,16.93
3,12,3.5,1,0.28,0,40427,58,8.85,15.3,18.82
7,16,1.9,2,2.26,1,35297,24,10.99,24.22,34.14
2,24,2.9,0,1.67,1,5197,53,8.15,10.03,14.0
1,6,4.8,2,1.26,1,36263,30,9.67,9.93,11.24
7,18,3.8,2,1.68,2,24640,43,13.28,24.03,27.26
2,23,4.5,1,0.51,1,14751,37,11.96,14.06,18.72
4,23,6.7,0,1.06,2,3316,24,11.13,13.29,20.0
3,28,1.9,1,1.84,0,9845,40,8.02,14.04,16.55
5,12,9.8,2,0.13,2,36707,64,13.19,25.08,40.64
3,6,4.2,2,1.24,1,8393,28,13.14,17.19,19.82
7,3,3.2,2,1.43,2,46770,41,13.03,22.54,24.55
6,5,2.8,1,0.41,2,43564,65,10.64,13.91,17.48
1,13,6.6,1,1.74,1,35665,52,6.27,9.03,11.88
7,9,7.2,1,0.93,2,42235,54,8.81,18.83,36.19
6,13,5.4,1,0.98,0,8112,34,10.0,16.76,23.08
6,23,3.3,2,2.11,2,888,29,14.88,18.0,22.8
5,15,2.6,2,1.27,1,16676,29,13.56,27.91,39.77
0,19,8.3,1,0.98,1,6962,56,5.01,9.28,10.47
3,26,8.7,2,0.97,2,46192,49,11.66,16.98,24.66
4,18,4.8,1,0.66,1,10646,31,15.72,21.94,28.51
2,15,5.6,1,2.09,0,638,46,11.1,12.58,16.31
5,4,6.5,0,0.3,2,4071,64,9.71,21.87,25.83
0,19,8.3,0,1.27,2,14082,43,1.1,3.68,7.18
4,20,9.9,2,1.52,0,47176,39,14.68,20.36,31.0
5,3,1.6,0,0.73,1,49521,29,9.04,20.0,26.4
5,22,1.9,2,0.33,1,42099,35,14.02,23.56,37.77
6,10,3.2,2,0.78,0,44398,30,15.29,19.54,25.3
7,15,3.1,1,0.75,2,31944,36,8.33,17.21,31.69
6,8,7.0,1,2.16,0,10758,48,11.73,12.1,17.26
7,11,9.9,1,1.57,2,8613,56,6.16,17.35,28.34
3,30,9.4,1,2.06,1,31495,45,9.17,14.6,19.9
5,17,2.7,2,1.08,1,26016,20,16.81,22.11,40.71
5,7,4.3,0,2.44,0,18976,46,7.05,19.19,28.84
2,21,1.9,0,2.37,0,4773,31,6.62,10.67,12.9
3,23,9.9,1,1.24,0,5177,39,9.18,15.14,20.03
4,20,4.0,2,1.6,0,41136,64,12.94,22.03,27.4
4,18,2.8,2,2.38,1,49702,57,15.55,21.39,29.89
5,5,8.5,2,0.7,2,30779,60,14.95,24.58,30.69
5,25,7.0,1,2.18,0,5437,64,11.6,21.18,28.03
4,11,5.6,0,1.08,2,12951,57,9.82,16.86,22.9
3,26,9.0,2,0.53,2,41501,56,10.78,16.94,22.36
0,10,7.2,0,1.17,2,28800,59,2.05,3.49,5.1
0,27,2.6,0,1.06,1,40400,52,2.7,4.68,6.12
2,28,4.1,1,2.26,0,16959,45,10.52,12.95,18.71
4,17,4.2,2,1.52,2,45366,20,14.72,18.37,28.03
7,19,7.0,1,0.11,1,41280,53,9.63,18.96,25.42
4,5,6.8,2,1.06,2,16755,61,17.68,18.63,23.23
4,23,5.1,0,2.21,2,39233,20,9.27,12.22,18.51
6,29,2.6,2,1.7,0,45149,58,13.83,16.83,24.9
1,19,9.3,1,0.76,2,49613,25,7.27,9.08,11.04
1,17,3.7,2,0.43,1,5327,31,8.79,11.9,13.93
3,2,2.7,1,0.24,2,11187,30,9.53,13.65,14.11
4,1,2.4,1,1.48,1,20854,47,13.12,18.76,22.41
6,22,7.5,2,0.41,1,41226,31,13.55,16.98,26.68
1,15,1.5,0,1.61,0,3298,43,2.8,4.85,7.38
5,13,3.8,1,1.66,1,30811,23,12.54,18.41,33.47
6,7,3.6,2,2.27,1,48145,61,13.98,17.58,17.91
1,23,3.1,1,1.32,0,14799,64,5.9,8.58,11.04
5,11,9.0,1,1.58,1,49252,64,11.48,22.67,38.87
0,25,3.8,1,1.17,0,44018,20,5.4,7.09,10.5
7,17,8.3,0,0.65,1,18009,62,4.82,18.83,29.55
3,8,2.0,2,0.55,2,5628,45,12.97,15.82,20.28
0,11,4.6,2,2.08,1,18515,62,7.25,9.86,10.11
1,15,4.9,2,2.37,0,30580,37,6.96,10.17,12.84
1,25,1.1,2,1.07,0,37082,57,8.72,11.59,13.37
0,9,7.2,1,0.73,0,9853,20,5.35,7.89,8.28
7,12,8.8,0,0.28,2,5887,19,6.42,13.81,24.4
2,22,8.7,1,1.26,2,21531,39,10.65,13.78,21.03
3,1,4.5,0,1.57,1,22155,39,5.62,7.2,11.16
0,25,1.3,0,1.93,2,35109,35,1.92,2.22,5.17
6,1,2.1,0,0.36,2,34186,25,6.88,11.97,13.83
2,22,7.8,0,0.22,1,3710,36,6.11,11.0,16.54
5,21,8.7,2,0.47,1,17998,31,14.36,24.37,33.23
3,22,6.8,1,0.21,2,6371,47,10.64,14.66,15.16
1,2,10.0,2,1.02,1,38532,38,9.76,10.48,11.28
7,10,8.0,2,1.88,1,28370,32,10.45,17.71,33.43
2,20,4.4,0,0.52,0,4714,55,6.17,11.73,13.2
3,24,7.3,1,1.54,1,40899,61,7.47,12.86,20.88
3,1,9.2,0,1.02,2,6913,42,5.45,10.75,13.66
5,4,6.3,1,0.47,0,45417,34,13.11,19.95,32.47
6,9,5.9,0,0.47,2,24433,52,7.61,11.13,14.88
4,20,8.7,1,1.36,2,30634,55,12.88,18.65,29.95
6,8,2.6,2,0.75,2,32403,30,13.19,20.76,20.8
1,10,5.1,2,1.79,2,514,65,7.82,10.45,12.1
1,5,5.9,2,1.84,1,9654,55,7.95,9.1,10.38
4,25,6.8,0,1.08,2,36060,59,9.1,17.0,21.43
4,1,4.3,2,2.05,0,29459,40,14.28,19.12,22.77
3,9,7.9,2,1.42,0,34122,52,10.47,15.49,22.7
7,14,8.1,1,1.37,0,7034,42,10.82,18.73,26.65
7,28,9.0,1,0.6,0,16056,37,8.46,20.45,27.82
4,15,2.6,2,2.16,0,22499,34,17.6,19.45,28.04
6,5,2.4,2,0.81,1,44145,20,14.81,16.53,22.57
4,11,3.7,0,2.01,2,23861,35,8.42,12.54,20.37
4,22,9.1,1,0.77,2,33129,37,13.55,19.0,30.48
5,2,7.1,1,2.04,2,41611,43,9.23,19.55,32.51
6,28,5.4,0,0.78,1,38821,59,6.05,12.46,16.7
0,29,8.2,0,0.11,1,48122,41,1.66,4.28,6.13
3,9,4.4,2,2.26,1,1103,64,11.27,15.73,18.62
7,25,6.1,0,0.92,1,22077,59,6.2,18.29,24.13
1,11,9.1,1,1.11,0,27118,40,6.05,8.46,12.0
6,19,7.5,1,0.4,0,19080,47,10.3,14.12,23.7
3,15,3.9,1,0.16,2,38166,22,9.1,14.34,16.99
7,21,8.3,2,0.62,1,30528,50,10.09,22.2,30.44
5,30,8.2,0,0.21,0,27515,54,9.08,18.01,30.65
5,27,2.6,1,1.93,2,46738,20,9.46,26.55,35.85
5,5,3.3,2,1.67,0,18081,63,13.42,23.8,30.99
6,17,1.6,2,1.38,0,29657,30,13.88,19.63,22.0
7,7,8.3,0,1.89,0,26348,54,2.25,15.73,27.12
1,17,5.9,0,1.35,0,25667,64,3.75,5.31,7.46
6,12,9.9,0,0.29,0,41892,40,6.9,12.68,16.83
6,3,2.0,1,1.49,1,30560,41,12.02,12.97,15.73
3,7,3.6,2,0.87,0,20373,38,13.71,16.8,19.68
3,27,5.7,1,1.62,0,37469,51,10.04,13.66,17.66
1,2,5.9,1,1.22,0,28660,58,6.52,7.62,9.22
4,16,1.6,0,1.22,1,17741,62,10.34,15.04,20.26
7,24,4.5,0,1.9,1,49980,50,4.32,14.87,22.68
3,12,6.1,2,0.38,1,19203,54,13.67,16.47,20.3
3,24,1.1,1,2.11,0,3816,21,8.42,14.74,17.93
6,11,3.6,0,1.72,2,20932,33,6.77,9.33,13.61
5,10,5.6,2,0.7,0,5574,53,17.13,21.09,27.95
3,26,2.4,0,1.64,2,20734,40,6.95,10.8,14.79
0,4,2.7,0,0.21,1,15097,55,1.97,2.88,3.69
0,8,5.2,0,0.82,0,12153,18,2.66,3.39,4.69
2,8,7.5,1,1.49,1,13535,21,9.63,14.8,20.41
7,24,3.0,0,0.86,0,5182,33,4.85,18.95,25.68
1,30,2.5,1,1.6,1,46454,54,5.19,8.78,10.34
5,20,2.2,1,0.78,0,40193,42,13.08,24.6,27.59
5,11,5.3,1,2.24,0,44566,24,10.53,23.76,35.14
6,12,6.8,1,2.47,2,49320,32,11.93,13.59,19.14
4,26,2.4,1,1.55,0,16916,57,12.65,17.71,21.83
4,9,2.9,2,1.42,2,13704,35,15.19,21.48,30.54
1,17,1.7,2,1.05,0,37829,46,8.76,11.48,13.77
2,8,3.6,1,1.76,2,41305,22,10.64,12.33,18.39
6,20,9.5,2,0.94,1,14603,32,13.08,18.74,27.64
7,21,1.8,2,0.11,1,39619,57,11.15,22.51,32.24
1,11,5.0,1,1.56,1,42025,55,5.71,5.93,9.55
1,19,5.3,2,1.76,2,37384,43,8.43,11.36,12.49
1,9,5.5,2,0.74,2,31604,51,9.22,10.73,12.99
2,3,5.7,0,2.16,1,5273,41,7.39,8.19,12.22
7,6,3.7,1,0.84,0,19039,63,9.04,16.65,26.57
5,30,4.5,0,1.47,1,31988,30,7.95,17.21,25.18
2,13,1.4,1,2.18,1,19145,41,11.7,13.04,16.01
6,26,8.7,2,1.65,1,35198,41,13.27,17.59,26.29
0,8,6.0,0,1.49,2,45049,42,2.31,3.12,4.12
7,3,9.5,0,1.44,2,28382,50,5.21,17.99,30.06
3,30,10.0,1,2.37,0,10367,52,8.22,13.53,17.92
2,28,8.9,2,1.24,2,30292,52,12.77,17.57,23.03
4,30,2.7,0,0.92,0,33447,30,9.81,14.65,20.24
6,17,3.9,1,1.66,0,36088,18,10.58,16.14,21.11
3,24,4.5,0,0.5,0,48906,30,6.75,10.5,14.11
5,30,5.7,1,1.62,1,7602,21,10.34,21.84,30.57
6,24,1.2,0,1.49,0,36722,20,7.95,11.88,16.6
5,22,6.2,1,1.8,2,44164,54,11.78,19.17,27.6
6,20,8.9,2,2.17,0,24611,45,11.69,17.68,23.09
4,7,5.5,2,2.38,2,40838,22,13.78,19.75,23.45
6,19,9.2,0,1.2,0,4013,37,6.13,12.3,16.65
2,29,4.9,2,0.98,0,3165,31,14.4,15.32,20.9
1,21,1.1,0,1.58,1,47074,45,2.25,4.9,8.4
3,10,4.9,2,0.36,2,7949,42,12.63,14.75,21.23
7,29,5.8,1,1.8,1,23446,24,10.15,18.5,27.05
5,7,8.0,0,0.73,2,39259,46,7.33,15.67,27.44
4,15,5.7,0,1.81,0,8086,35,8.61,16.13,23.0
5,7,3.2,1,0.69,2,25705,47,11.8,20.46,26.95
0,28,9.9,2,1.3,2,49286,64,8.19,9.66,12.63
6,26,4.3,0,0.67,0,20987,37,9.3,13.24,16.84
1,21,9.7,0,0.86,1,38871,25,3.6,5.89,8.39
0,24,1.1,2,1.98,2,20548,57,7.48,10.01,10.32
4,4,5.7,0,1.91,1,12598,22,10.04,11.82,17.23
4,15,5.0,1,2.32,0,12270,51,13.28,21.44,27.08
2,17,2.7,0,0.48,0,35367,40,7.9,11.88,16.09
2,8,5.3,0,2.38,1,14732,54,6.86,8.25,12.97
3,2,8.0,0,1.4,2,6229,29,5.47,8.87,14.81
7,18,2.0,2,0.39,1,37611,61,11.35,19.58,31.67
5,6,5.2,1,1.5,2,20182,57,12.25,21.17,30.3
4,25,3.9,0,1.42,2,7100,32,12.19,15.29,23.25
7,3,1.3,1,2.2,2,1988,63,9.77,15.59,24.97
7,28,1.2,1,0.19,0,47657,53,8.62,19.55,32.93
6,4,5.9,2,0.26,1,40159,25,12.97,19.53,20.06
4,30,7.1,0,0.3,1,48054,33,8.9,15.52,22.65
4,30,2.5,0,0.75,2,22951,48,11.1,15.94,23.54
2,3,3.2,1,1.21,0,13255,22,10.12,13.59,17.05
4,2,5.5,1,1.63,1,11359,33,13.97,18.97,21.73
5,2,6.2,2,0.31,0,44588,39,17.23,21.84,33.68
2,20,4.7,2,2.48,1,27984,58,11.86,17.03,19.07
0,8,2.3,1,0.26,0,11175,29,5.27,7.61,8.75
3,18,3.9,1,0.3,2,23861,46,9.88,14.89,19.45
3,5,5.6,1,1.19,2,22298,18,8.6,10.31,17.19
5,28,9.6,0,2.18,1,11126,31,6.56,20.41,25.53
0,24,1.8,0,1.94,2,18205,40,0.06,2.97,5.73
1,16,3.3,2,1.66,1,11487,45,8.5,10.77,12.06
3,18,7.0,1,1.01,1,27497,44,10.51,15.31,19.55
1,3,9.2,1,0.46,0,25929,53,5.43,7.14,10.14
0,7,4.6,1,1.55,0,6782,59,4.38,6.1,7.81
6,7,3.4,1,0.85,0,46282,28,13.03,14.25,19.34
4,28,9.1,2,2.33,1,37726,55,15.51,21.08,32.53
4,14,2.8,1,1.23,1,31943,58,12.89,19.17,24.35
4,24,8.3,0,0.85,0,44377,18,10.13,18.58,25.73
3,2,8.0,2,1.84,1,27588,20,11.07,12.65,21.29
2,5,4.8,0,0.53,1,13981,30,6.1,9.52,15.3
1,29,6.3,0,1.02,0,49911,32,3.04,4.91,7.62
3,27,1.1,0,2.42,0,48731,64,5.96,9.17,14.27
2,1,9.1,0,1.46,2,8912,31,7.01,11.67,16.01
7,4,8.9,1,1.79,0,20995,19,8.55,18.74,30.88
1,8,6.3,0,1.46,0,14021,57,3.45,4.32,5.55
2,1,2.6,1,1.72,2,31386,33,9.16,12.32,16.51
5,22,6.9,0,2.29,1,9682,48,7.58,16.55,27.36
1,4,9.8,1,1.9,2,22484,19,5.06,6.91,8.31
6,29,7.0,0,1.63,0,44024,38,7.87,13.01,16.18
1,2,7.6,0,0.23,2,25470,55,2.7,4.32,6.2
